,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
KJAER,0.0,0.0,0.0,6.0,0.0,5.5,6.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,5.0,6.0,0.0,0.0,6.0,7.0,0.0,6.5,5.0,6.5,6.5,5.5,6.5,6.5,5.5,6.5,0.0
BIRAGHI,0.0,0.0,0.0,7.5,0.0,0.0,5.5,5.0,0.0,5.5,5.5,7.5,6.0,5.5,6.0,6.5,6.0,5.0,7.0,5.5,0.0,0.0,0.0,6.0,0.0,10.0,5.5,0.0,0.0,0.0,5.5,10.5,6.0,0.0,7.5,7.0,6.0,0.0
BERISHA V,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BONAVENTURA,0.0,0.0,0.0,5.5,0.0,6.0,0.0,0.0,0.0,0.0,6.0,10.0,6.5,10.0,5.5,5.0,5.5,6.0,5.5,0.0,5.5,0.0,6.0,0.0,6.5,9.5,5.5,5.5,7.5,7.5,6.5,7.5,6.0,5.0,6.5,7.5,8.0,0.0
KALINIC,0.0,0.0,0.0,5.5,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,5.5,5.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
SMALLING,0.0,0.0,0.0,5.0,5.5,6.0,6.5,6.0,10.0,6.5,6.5,11.5,5.5,7.0,0.0,6.5,5.5,5.5,6.0,6.5,5.5,4.5,6.5,6.5,4.5,6.0,6.0,5.0,5.5,0.0,0.0,0.0,6.0,6.5,6.5,10.0,5.5,0.0
CHABOT,0.0,0.0,0.0,6.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,6.0,0.0,0.0,0.0
VITALE L,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPORTIELLO,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0
BARROW,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,6.0,5.5,3.5,0.0,6.0,7.5,0.0,0.0,0.0,6.0,10.0,6.0,14.5,5.5,5.5,5.0,5.5,10.5,10.0,10.0,9.0,4.5,10.0,0.0,5.5,12.5,5.5,6.0,0.0
GHEZZAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,5.5,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,5.5,0.0,5.5,0.0,9.5,5.0,6.0,5.5,5.0,0.0,0.0
CASSATA,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,4.0,0.0,4.5,5.5,5.0,5.5,5.0,4.0,0.0,5.5,5.5,0.0,-0.5,6.0,5.5,10.0,10.0,5.5,0.0,5.0,4.5,6.5,6.5,0.0,0.0,0.0,0.0,5.5,4.0,0.0
BASTONI,0.0,0.0,0.0,0.0,6.0,5.0,5.0,6.0,0.0,6.0,6.5,0.0,0.0,0.0,5.5,6.0,6.5,5.5,9.5,6.0,6.0,0.0,0.0,6.0,6.0,4.0,10.0,6.5,4.0,0.0,6.0,5.5,5.0,6.0,0.0,6.0,6.5,0.0
ADEKANYE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
KRUNIC,0.0,0.0,0.0,0.0,5.5,0.0,5.5,0.0,0.0,5.5,4.5,7.5,6.0,0.0,0.0,0.0,4.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0
DUARTE,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRIPALDELLI,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
N'KOULOU,0.0,0.0,0.0,0.0,4.5,6.5,5.5,6.5,3.5,0.0,7.0,5.0,6.5,6.0,5.0,5.5,6.5,6.0,6.0,5.0,4.5,5.5,6.0,9.5,5.5,7.0,5.0,6.0,0.0,6.0,5.5,7.0,5.5,4.5,5.5,5.5,6.0,0.0
SALCEDO E,0.0,0.0,0.0,0.0,6.5,6.5,5.5,6.0,5.5,10.0,5.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JANKOVIC,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONCINI,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PALOSCHI,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,5.0,0.0,0.0,6.5,5.5,5.0,5.0,0.0,0.0,5.5,0.0,0.0,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0
SVANBERG,0.0,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,7.5,5.0,5.5,6.0,5.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,5.5,0.0,0.0,0.0,5.5,5.5,0.0,6.0,6.0,6.5,6.0,10.0,0.0
SCHOUTEN,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,0.0,5.5,5.5,6.5,6.0,6.0,3.5,0.0,5.0,0.0,6.0,5.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,0.0
REINA,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANTONUCCI,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEGOLO,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
ROMAGNA,0.0,0.0,0.0,0.0,0.0,6.5,0.0,5.5,5.5,5.0,6.0,5.0,5.5,6.0,6.0,6.5,5.5,5.5,6.5,6.5,6.5,5.5,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KYRIAKOPOULOS,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.5,7.0,6.0,6.0,5.5,6.5,6.0,5.5,0.0,6.0,6.5,7.5,5.5,5.5,5.0,0.0,6.0,6.0,6.5,6.5,0.0,5.5,5.0,0.0,6.0,5.5,0.0,0.0,0.0
IAGO FALQUE,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,9.5,9.5,0.0,6.0,5.5,2.5,6.0,6.0,6.0,0.0,5.5,0.0,0.0
TER AVEST,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,0.0,0.0,6.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,5.0,6.0,0.0,5.5,0.0,5.5,0.0,0.0
MATTIELLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,6.0,6.0,0.0,6.5,6.0,5.5,6.0,5.5,5.5,0.0,6.0,6.0,6.0,8.0,5.0,0.0
MBAYE,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.5,5.0,5.5,4.0,5.5,0.0,0.0,0.0,5.5,0.0,5.5,5.0,6.0,6.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,5.5,6.0,6.0,4.5,6.0,0.0
GOLDANIGA,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,5.0,9.0,6.0,4.0,0.0,6.5,4.5,4.5,6.0,0.0
JAGIELLO,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,8.0,5.5,5.5,7.5,0.0
LAZARO,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,6.5,7.5,0.0,6.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PIOLI,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,6.5,5.0,6.5,6.5,7.0,7.0,5.5,4.0,6.0,7.0,6.5,7.0,5.5,5.5,7.0,5.0,4.0,6.5,7.0,5.5,7.0,7.5,6.5,7.0,7.5,7.0,6.5,7.5,7.0,0.0
PEROTTI,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.5,6.0,6.0,0.0,0.0,11.0,5.5,9.5,6.0,6.0,9.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,6.0,3.5,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
BERTOLACCI,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,6.0,0.0
RANIERI C,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.5,6.5,6.5,7.0,6.5,5.0,7.0,6.0,6.0,7.5,4.5,6.0,6.5,7.0,4.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILLICO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0
FARAGO',0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.5,3.5,0.0,0.0,0.0,5.0,0.0,5.0,7.0,5.5,6.0,6.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,6.0,5.0,5.0,6.5,6.5,5.0,0.0
TRAORE' AM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AGUDELO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.5,5.0,6.5,6.0,5.5,3.5,0.0,4.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
GUMUS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THIAGO MOTTA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.5,5.0,6.5,6.5,5.0,5.5,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ESPOSITO SE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUKAKU J,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CETIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,4.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
RUGANI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,5.5,0.0,6.0,0.0,5.5,4.0,0.0
DANZI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PEDRO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THORSBY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.5,5.0,5.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,5.0,3.0,9.0,0.0,6.0,0.0,4.5,0.0,5.0,5.0,6.5,7.5,5.5,4.0,0.0,6.0,0.0
AUGELLO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.5,5.5,0.0,0.0,0.0,5.5,6.0,7.0,6.0,6.0,0.0,6.5,6.5,0.0,6.0,5.5,5.5,7.5,0.0
NUYTINCK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,6.5,5.0,7.0,4.5,6.5,7.0,6.5,6.5,5.5,5.0,6.5,7.0,6.5,7.0,6.0,6.0,6.5,6.0,6.5,5.0,6.5,5.0,6.0,6.0,0.0,0.0,0.0
GOTTI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,5.5,5.0,6.5,5.0,7.0,6.5,7.0,6.5,5.5,5.5,6.0,6.0,6.0,6.0,5.0,5.5,7.0,6.0,7.0,5.5,6.5,6.0,7.5,7.0,5.5,7.0,0.0
EMPEREUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.0,5.5,6.5,0.0,0.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0
CLEONISE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,6.0,0.0,0.0,-0.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PAZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CRISTOFORO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STURARO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,4.5,6.5,0.0,0.0,5.0,5.0,5.5,5.0,7.5,5.5,6.5,0.0,6.0,5.5,5.5,5.5,4.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
DIMARCO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,3.5,6.0,6.5,5.5,0.0,0.0,9.0,6.0,0.0
BORJA VALERO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,9.5,6.0,0.0,6.0,-0.5,6.0,0.0,0.0,0.0,5.0,0.0,9.5,0.0,6.5,0.0,5.5,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0
ANDERSON A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURATI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EDERA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,5.0,5.0,9.5,7.0,5.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
MIRANTE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,4.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADJAPONG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COLLEY E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
EYSSERIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,5.0,5.5,5.5,0.0
AGOUME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GATTUSO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,5.5,6.0,5.0,7.0,7.0,5.0,6.5,7.0,6.5,6.5,7.0,5.0,6.5,6.5,6.5,6.0,6.5,5.5,6.5,5.5,6.5,0.0
DEIOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUNJOV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.5,0.0,5.5,0.0,0.0,5.0,0.0,0.0
ROVELLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
IACHINI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.0,7.0,6.0,5.5,5.5,7.5,7.0,6.0,5.0,5.5,5.0,6.5,5.0,5.5,7.0,7.0,6.0,5.5,7.0,7.0,0.0
PERIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,2.0,7.5,4.5,7.5,7.0,3.5,6.0,1.0,4.0,3.5,4.5,4.0,7.0,2.5,4.5,5.0,3.0,1.0,7.0,0.0
BEHRAMI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,5.5,4.0,0.0,6.5,6.0,6.5,6.0,6.0,5.5,5.0,6.0,5.5,5.0,0.0,0.0,5.5,5.5,6.0,0.0
NICOLA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,5.5,6.5,7.0,7.0,7.0,6.0,7.0,5.0,6.5,5.0,6.0,5.5,7.0,5.0,6.0,6.5,5.5,4.0,7.0,0.0
IBRAHIMOVIC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,10.0,5.0,6.0,0.0,11.5,6.0,6.0,10.0,0.0,0.0,6.0,10.0,10.0,5.5,5.5,8.0,13.5,6.0,15.0,6.5,0.0
ADOPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BADU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.0,0.0,5.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WALUKIEWICZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,5.0,0.0,6.0,5.0,0.0,0.0,6.0,6.5,6.0,6.0,6.5,6.0,5.0,0.0,5.0,0.0,6.5,4.5,0.0
DOMINGUEZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,5.5,5.5,6.0,0.0,6.0,0.0,6.0,7.5,5.5,6.0,6.0,5.5,5.5,0.0,5.5,6.0,0.0
CUTRONE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,6.0,5.5,5.5,0.0,6.5,5.5,0.0,5.0,9.5,5.0,5.5,9.5,11.0,10.0,5.5,5.0,6.5,5.5,0.0
CALDARA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,7.5,5.5,0.0,5.0,6.0,6.0,5.5,6.0,5.0,5.5,0.0,6.0,6.5,5.5,0.0
DEMME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.5,9.5,5.5,6.0,5.5,0.0,6.0,0.0,5.5,6.0,0.0,6.0,6.5,5.0,6.0,0.0,5.0,6.0,0.0
