,g0,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37
ISLA,5.5,5.0,8.0,0.0,6.0,6.0,6.0,5.0,5.5,6.0,4.0,5.5,7.5,6.0,4.0,4.5,0.0,5.5,6.5,5.5,6.0,5.0,5.5,10.0,6.5,5.0,5.5,6.0,5.0,5.0,6.5,7.5,0.0,5.5,8.0,6.0,0.0,5.0
PADOIN,6.0,6.5,6.0,5.0,7.5,10.0,5.5,5.0,5.0,6.0,5.5,6.0,6.0,0.0,4.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,5.5,0.0,5.5,6.0,5.0,0.0,0.0,6.0,5.0,6.0,5.0,5.5,5.5
DI GENNARO D,7.0,5.5,0.0,5.5,0.0,10.0,6.5,12.5,0.0,7.5,0.0,6.5,5.5,4.0,0.0,5.5,6.5,6.0,0.0,0.0,6.5,6.0,4.5,6.0,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5
MUNARI,0.0,0.0,-0.5,5.0,0.0,6.0,5.0,0.0,0.0,6.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
IONITA,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.0,6.0,4.5,5.5,6.0,13.5,6.0,6.0,0.0,6.0,5.0,6.5,10.0,6.0,5.0
MURRU,5.5,5.5,6.5,5.5,6.5,6.5,5.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,5.0,5.0,6.0,0.0,6.0,7.0,5.5,6.0,6.5,5.5,6.0,5.5,5.0,5.0,6.0,5.0
BORRIELLO,10.0,5.5,14.0,6.0,6.0,6.0,6.5,9.0,1.5,6.0,4.5,0.0,6.5,9.5,5.0,0.0,10.0,5.5,13.5,5.5,10.0,5.5,5.0,-0.5,10.0,9.5,6.5,0.0,10.0,9.5,10.0,9.5,6.0,5.5,6.0,2.5,7.5,9.5
SAU,10.0,5.0,10.0,4.5,6.5,7.5,4.5,6.0,0.0,7.0,5.0,0.0,10.0,5.5,5.5,5.0,9.5,6.0,6.5,6.0,6.0,0.0,4.5,6.0,5.5,5.5,6.0,5.0,6.5,5.0,10.0,5.5,6.5,5.0,10.0,9.5,0.0,7.5
GIANNETTI,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,5.0,0.0,0.0,0.0,5.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
RASTELLI,7.0,5.5,7.0,5.0,6.0,6.5,6.5,4.5,5.0,6.5,4.0,4.5,6.5,6.0,4.5,5.0,6.5,6.0,7.0,5.5,6.0,5.0,5.0,6.0,7.0,4.0,6.0,6.5,7.0,5.5,7.0,5.5,6.5,5.0,7.0,5.0,7.0,5.5
CORDAZ,0.0,3.5,5.5,1.5,2.5,4.5,4.0,5.0,6.5,7.5,3.0,4.0,5.5,8.5,9.0,3.5,4.0,0.0,5.5,4.0,5.0,5.5,4.0,5.5,4.0,7.5,4.0,5.5,6.0,5.0,6.0,5.5,6.0,6.5,8.0,3.0,5.5,6.0
CECCHERINI,5.0,5.5,5.5,4.5,4.5,5.0,0.0,0.0,6.0,7.0,5.5,6.5,6.0,6.5,6.0,5.0,6.0,5.5,5.5,9.5,5.5,5.5,5.5,5.0,6.5,6.0,0.0,6.0,5.5,6.0,5.0,5.5,6.5,7.0,7.0,5.0,6.5,6.5
CLAITON,5.5,0.0,5.0,4.5,0.0,5.5,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
FERRARI G,4.5,6.0,6.5,4.5,6.0,6.0,5.0,4.5,7.0,6.5,5.5,6.0,5.5,6.0,10.0,5.5,6.0,6.0,5.5,9.0,6.5,5.5,6.0,4.5,0.0,6.0,4.5,5.5,10.0,7.0,7.0,5.0,6.0,6.5,6.5,6.0,7.5,6.0
SAMPIRISI,0.0,9.5,6.0,5.0,5.5,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,6.0,6.0,0.0,5.0,6.5,0.0,6.5,0.0,0.0,5.5,5.0,0.0,0.0,4.5,0.0,0.0,6.0,5.5,0.0,0.0,6.0,5.0,6.0,5.5,6.0
SALZANO,6.0,5.0,0.0,5.5,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
ROHDEN,4.5,7.0,5.0,5.0,6.0,5.5,5.5,5.0,5.0,6.0,6.0,5.0,6.0,7.0,7.0,6.5,0.0,5.5,5.0,6.5,8.0,0.0,0.0,0.0,0.0,6.0,4.5,6.0,5.5,6.0,5.5,5.5,6.5,5.5,10.0,5.5,8.0,5.0
MARTELLA,5.0,5.5,6.0,5.5,6.0,5.5,5.5,5.0,0.0,0.0,0.0,0.0,5.5,6.0,6.0,5.0,0.0,5.5,6.0,6.0,6.5,5.0,0.0,0.0,5.5,6.0,5.0,0.0,6.0,6.0,6.0,6.5,6.0,6.5,0.0,5.0,7.0,6.0
FAZZI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STOIAN,0.0,0.0,6.5,5.5,0.0,10.0,0.0,6.0,6.0,0.0,0.0,0.0,6.0,6.0,7.5,5.5,5.5,5.0,0.0,6.0,10.5,5.5,0.0,5.0,9.5,6.5,5.5,5.5,7.5,6.5,4.5,6.0,5.5,0.0,0.0,0.0,0.0,5.0
DE GIORGIO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SIMY,4.5,0.0,0.0,0.0,9.5,5.5,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,6.0,5.5,0.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,0.0,5.5,0.0,5.0
PALLADINO,9.5,6.0,6.5,1.5,6.0,5.0,5.5,5.5,6.0,0.0,6.0,5.5,7.0,6.0,9.5,4.5,0.0,5.5,6.5,0.0,8.0,5.0,5.5,4.5,0.0,0.0,6.0,0.0,0.0,5.5,7.0,5.0,5.0,6.0,6.0,6.0,5.5,5.0
NICOLA,5.5,6.5,5.5,5.0,5.0,5.5,6.0,5.5,6.5,7.0,6.5,6.0,6.5,6.5,7.0,4.5,5.0,5.5,6.0,6.5,7.0,5.0,6.0,5.5,5.5,6.5,5.0,5.5,7.0,7.0,6.5,7.0,7.0,6.5,7.0,5.5,8.0,6.0
BIZZARRI,3.5,4.5,4.0,7.0,5.0,4.0,4.5,2.5,5.0,5.5,1.5,3.0,3.0,5.0,4.0,4.0,5.0,3.0,3.0,1.0,3.5,-0.5,-1.0,7.0,5.5,3.5,3.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5
ZAMPANO F,6.0,7.5,5.0,6.5,7.5,0.0,0.0,6.0,6.0,6.0,4.0,5.0,6.5,6.5,4.5,5.5,6.0,5.5,0.0,0.0,5.5,5.5,5.5,7.5,6.0,6.5,6.0,4.5,6.5,6.0,5.5,4.5,6.0,6.0,5.5,6.5,6.5,7.5
ZUPARIC,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5
CODA,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.5,4.5,0.0,5.0,6.5,5.0,4.0,0.0,5.0,0.0,0.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,5.0
GYOMBER,5.0,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
BIRAGHI,5.5,5.5,5.5,5.5,6.0,5.5,7.0,5.5,5.0,6.0,5.5,5.0,4.5,7.0,0.0,4.5,9.0,7.0,0.0,3.5,4.5,5.0,5.0,7.5,5.0,4.5,5.0,5.0,6.0,5.5,5.0,4.5,0.0,5.0,5.5,5.5,5.5,6.0
MANAJ,9.5,0.0,5.0,5.5,9.5,5.5,0.0,0.0,5.0,5.5,5.0,0.0,0.0,5.5,4.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
MEMUSHAJ,6.0,6.5,1.0,7.0,6.0,5.0,0.0,5.5,5.5,6.5,6.5,5.5,9.5,6.0,1.5,5.5,6.0,5.5,5.0,5.5,6.0,0.0,5.0,7.5,4.5,6.5,5.5,5.5,5.5,6.5,5.5,7.0,5.0,6.0,5.5,6.0,6.0,6.0
CRISTANTE,6.0,5.5,5.0,6.5,0.0,6.0,6.0,5.5,6.0,6.5,0.0,5.0,0.0,0.0,0.0,5.5,6.0,0.0,5.5,5.5,0.0,5.5,9.5,0.0,0.0,0.0,0.0,6.0,0.0,9.0,6.0,7.5,5.5,10.0,6.5,0.0,8.0,6.0
CRESCENZI,0.0,0.0,0.0,6.0,6.0,5.5,0.0,6.5,5.5,6.5,4.0,5.0,5.0,0.0,7.0,4.5,0.0,5.5,5.0,5.5,6.0,5.0,5.5,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BRUGMAN,5.5,6.0,5.5,0.0,6.5,5.5,7.0,5.5,5.0,5.0,0.0,4.5,6.0,6.0,6.0,4.5,6.5,5.5,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,6.0,4.5,5.5,7.0,6.0,5.5
VERRE,6.5,6.5,5.5,6.5,6.0,5.5,0.0,0.0,0.0,0.0,6.0,0.0,6.0,6.5,5.5,3.0,0.0,0.0,5.0,6.0,5.5,5.0,5.0,6.5,5.0,5.5,5.0,4.5,0.0,6.0,5.5,6.0,0.0,6.5,0.0,5.5,6.5,8.0
BENALI,6.5,5.5,5.5,6.5,5.5,6.0,6.0,5.5,0.0,6.0,5.5,0.0,5.5,6.0,5.0,5.5,5.0,4.5,4.5,5.5,5.0,10.5,12.5,10.5,4.5,7.5,5.0,5.5,6.5,6.5,5.5,9.0,5.0,4.0,0.0,0.0,0.0,10.5
CAPRARI,6.0,6.5,6.5,6.0,6.5,6.0,2.0,5.0,5.0,5.5,5.0,5.0,9.0,10.0,5.0,4.5,5.0,9.5,8.5,5.5,0.0,1.5,5.5,13.5,5.5,5.5,0.0,0.0,6.5,9.5,5.0,6.0,6.5,5.5,5.0,7.5,11.0,10.0
ODDO,6.0,6.5,5.0,6.0,6.0,5.5,6.5,5.5,5.0,6.5,4.0,5.0,6.0,6.0,5.0,4.5,6.0,6.0,4.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
MASIELLO A,6.0,10.0,4.5,5.5,6.5,6.0,6.5,10.0,6.0,6.5,6.0,6.0,10.0,6.0,5.5,6.0,6.5,6.5,6.0,7.0,0.0,5.5,6.0,6.5,6.0,6.0,0.0,6.5,6.5,6.0,6.0,6.0,6.5,6.0,7.0,6.5,6.5,0.0
CARMONA,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KONKO,6.0,6.5,5.5,5.5,6.0,0.0,0.0,5.0,6.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DI FRANCESCO F,6.0,10.0,5.5,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,6.0,6.5,6.5,6.0,0.0,0.0,0.0,0.0,0.0,6.5,11.0,5.5,6.5,5.0,11.5,0.0,0.0,11.5,0.0,0.0,0.0
JALLOW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BELLUSCI,5.5,10.0,5.5,5.0,5.0,5.0,5.5,5.5,4.5,5.5,0.0,3.5,5.0,5.0,6.5,5.5,5.5,7.0,6.5,5.5,5.0,5.0,0.0,5.0,4.5,6.0,5.0,5.5,0.0,0.0,6.5,6.0,5.0,7.0,4.5,6.0,4.5,0.0
BARBA,5.0,0.0,6.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,5.5,6.5,5.5,0.0,0.0,0.0,0.0,0.0
DIMARCO,6.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.0,0.0,0.0,0.0,6.0,-0.5,4.5,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0
ZAMBELLI,5.5,6.5,0.0,5.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
DIOUSSE',5.5,6.5,6.0,4.5,0.0,6.0,6.0,0.0,5.5,6.0,6.5,5.0,5.0,6.0,6.5,6.0,6.0,6.0,5.5,0.0,5.5,5.5,5.5,5.0,6.5,5.5,4.0,5.0,0.0,6.0,5.5,6.5,4.5,6.5,5.0,5.5,4.0,0.0
LEZZERINI,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MILIC,6.0,4.5,6.5,5.5,5.5,7.5,5.0,0.0,0.0,6.0,6.0,6.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,7.5,6.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0
BORJA VALERO,6.5,6.0,6.5,5.0,6.5,5.5,5.5,6.5,0.0,6.0,6.5,6.5,7.0,6.0,0.0,0.0,0.0,5.5,6.0,5.5,6.0,4.5,10.0,6.0,7.5,5.5,6.0,6.0,6.0,7.0,5.5,9.0,5.0,7.5,6.0,0.0,7.0,0.0
MUNOZ,6.0,6.5,0.0,6.0,5.0,0.0,0.0,6.0,7.0,4.5,0.0,0.0,6.5,4.5,6.0,5.0,5.0,5.5,4.5,6.0,5.0,0.0,5.5,0.0,6.0,6.0,5.0,5.5,4.5,5.0,6.5,2.5,5.0,6.0,6.0,6.0,5.5,0.0
GAKPE',10.0,6.0,5.0,0.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,-0.5,6.0,6.0,5.5,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,6.5,0.0,0.0,0.0
MARCHESE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MURILLO,5.5,5.5,6.5,5.0,0.0,5.0,5.0,6.0,5.5,5.5,6.0,6.0,0.0,0.0,5.5,6.0,6.5,6.0,6.0,6.5,0.0,6.0,6.0,5.5,4.5,0.0,0.0,5.5,0.0,4.5,0.0,0.0,5.5,0.0,4.5,4.5,0.0,0.0
SANTON,5.0,5.0,5.0,6.0,5.5,4.5,6.0,4.5,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.5,0.0
MIANGUE,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
BENATIA,7.0,5.5,6.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,7.0,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,6.0,9.5,0.0,0.0,0.0,0.0,6.5,0.0,6.5,5.0,6.0,6.0,0.0
LICHTSTEINER,6.0,7.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,5.5,4.5,6.0,5.0,5.0,5.5,6.0,0.0,7.0,0.0,6.5,6.0,6.0,6.0,0.0,0.0,0.0,6.0,0.0,6.0,7.5,6.0,6.0,5.5,5.0,5.0,0.0,6.5,0.0
PJACA,0.0,0.0,0.0,6.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,6.0,0.0,6.0,0.0,0.0,5.5,0.0,5.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BASTOS,7.0,5.5,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,0.0,5.5,0.0,3.0,0.0
RADU,4.5,5.0,9.0,5.0,6.5,0.0,4.5,0.0,6.5,7.0,5.5,6.0,6.5,6.0,5.5,10.0,0.0,6.0,6.0,5.0,6.0,0.0,4.5,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,0.0,0.0,0.0,4.5,0.0,5.0,0.0
PATRIC,5.5,0.0,0.0,0.0,0.0,5.5,5.0,6.0,6.0,0.0,6.0,5.5,0.0,0.0,0.0,0.0,5.0,0.0,6.5,6.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,5.5,5.5,0.0,0.0,0.0,7.5,5.5,0.0,4.5,0.0
FELIPE ANDERSON,6.5,5.0,8.0,6.5,5.5,8.0,5.5,9.0,10.0,6.5,6.0,10.5,6.5,5.0,9.5,6.0,6.0,0.0,6.0,5.5,7.0,8.5,6.5,6.5,5.0,6.0,10.5,5.0,7.5,5.5,5.5,6.0,5.5,9.5,5.5,6.5,5.0,0.0
LULIC,6.5,5.0,6.5,5.5,9.5,8.0,5.0,5.5,8.0,9.5,6.5,5.5,5.0,5.5,6.5,6.0,6.0,0.0,7.0,0.0,4.5,7.5,6.0,7.0,6.0,7.5,7.5,6.5,5.0,0.0,0.0,6.0,8.0,11.0,0.0,4.0,0.0,0.0
CALABRIA,0.0,0.0,5.5,6.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,7.5,5.0,6.0,5.5,0.0,0.0,0.0,6.0,0.0
GOMEZ G,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.5,6.0,0.0,6.5,6.0,0.0,0.0,0.0,7.0,0.0,0.0,4.5,0.0,0.0,5.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,4.5,0.0
DE SCIGLIO,5.0,5.5,0.0,6.5,5.0,6.0,6.0,6.0,5.5,6.0,5.5,4.5,5.5,5.0,5.5,6.0,0.0,6.5,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,5.5,6.0,0.0,6.0,4.5,4.5,0.0,5.0,6.0,0.0,0.0,0.0
LAPADULA,0.0,0.0,5.0,0.0,0.0,0.0,6.5,0.0,0.0,0.0,10.0,0.0,14.0,9.5,5.5,5.0,0.0,7.5,0.0,6.0,5.5,5.0,5.5,0.0,0.0,9.5,0.0,8.0,6.0,6.0,6.0,9.5,5.0,4.0,6.0,9.5,9.5,0.0
JOSE' SOSA,0.0,6.5,5.0,0.0,0.0,0.0,5.5,0.0,0.0,5.5,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.5,7.5,6.0,6.0,5.0,0.0,5.0,6.0,5.5,5.5,0.0,5.5,0.0,0.0,0.0,0.0
CHIRICHES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.5,5.5,6.0,5.5,0.0,7.0,10.0,6.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0,0.0,6.0,0.0
JORGINHO,5.5,6.5,5.5,5.0,6.5,5.5,4.5,0.0,6.0,0.0,0.0,0.0,5.5,0.0,6.0,6.5,0.0,5.0,7.5,5.5,6.0,0.0,0.0,6.0,0.0,6.0,8.0,5.5,5.5,6.0,8.0,5.5,0.0,6.5,6.5,6.5,6.5,0.0
GOLDANIGA,5.0,5.0,5.0,7.0,2.5,5.0,0.0,4.5,5.0,0.0,0.0,6.0,5.0,0.0,3.5,8.0,6.5,6.0,4.5,4.5,5.0,0.0,4.5,4.0,0.0,0.0,0.0,4.5,5.5,4.5,0.0,4.0,6.5,9.5,6.0,6.0,6.5,0.0
ANDELKOVIC,6.5,0.0,-0.5,6.5,0.0,0.0,4.0,5.5,0.0,5.5,5.5,6.0,6.5,6.5,3.5,5.5,0.0,0.0,0.0,0.0,0.0,6.5,0.0,5.5,6.0,5.5,5.0,0.0,0.0,5.0,6.0,0.0,6.5,6.5,6.5,0.0,0.0,0.0
CHOCHEV,6.5,0.0,0.0,5.5,5.5,5.5,8.5,4.5,5.5,5.0,0.0,0.0,5.5,6.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,6.5,9.5,8.5,6.5,5.0,5.5,5.0,7.0,5.5,5.0,5.5,6.0,5.0,7.5,6.0,5.0,0.0
FLORENZI,4.5,6.5,6.0,7.5,4.5,6.5,8.0,7.5,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DE ROSSI,5.0,5.0,6.0,0.0,5.5,6.0,7.5,6.5,6.0,5.5,6.5,5.5,5.5,6.5,6.5,4.5,0.0,5.5,0.0,6.5,5.0,9.0,0.0,0.0,5.5,4.5,0.0,0.0,0.0,6.0,6.5,0.0,9.5,10.0,9.0,6.0,10.0,0.0
BRUNO FERNANDES,0.0,0.0,6.0,6.5,9.5,10.0,6.0,6.5,0.0,6.5,5.0,5.0,10.0,6.0,5.0,6.0,5.5,0.0,6.0,5.5,6.0,6.0,6.5,5.5,0.0,12.5,6.0,6.0,6.0,10.0,5.0,5.0,5.5,0.0,6.0,6.5,6.0,0.0
PRAET,6.0,0.0,6.0,5.5,5.0,6.0,0.0,0.0,8.0,0.0,6.5,6.5,6.5,5.5,5.5,5.5,5.5,5.5,6.5,6.0,10.0,6.0,6.0,5.0,5.5,6.0,6.0,6.5,0.0,5.0,6.0,5.0,5.5,0.0,6.0,5.5,5.5,0.0
CANNAVARO,6.0,0.0,0.0,5.5,0.0,0.0,5.0,5.5,8.5,0.0,0.0,0.0,7.0,0.0,5.5,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,5.5,6.0,6.0,6.5,5.5,6.0,0.0,4.0,0.0
DUNCAN,6.5,4.5,6.0,5.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,6.5,5.0,5.0,6.0,5.5,6.5,6.0,6.5,5.5,6.0,5.5,9.5,6.0,0.0,0.0,0.0,0.0
MATRI,6.0,5.0,0.0,6.0,0.0,0.0,5.5,10.0,5.5,6.0,5.0,5.5,5.5,0.0,0.0,5.0,0.0,5.5,13.5,13.5,5.5,5.5,9.5,5.5,5.5,5.5,5.5,5.5,5.5,0.0,5.5,5.5,10.0,5.5,0.0,9.5,0.0,0.0
RAGUSA,5.5,5.5,5.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,5.5,9.5,5.0,5.0,5.0,5.0,10.5,0.0,6.0,6.0,6.0,0.0,0.0,5.5,6.0,0.0,0.0,5.0,10.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0
CASTAN,6.0,6.0,6.5,0.0,6.5,5.0,6.5,5.0,0.0,0.0,6.0,6.5,5.5,6.0,4.5,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOVO,6.0,5.5,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,4.5,0.0,4.5,6.0,5.5,4.5,6.5,0.0,0.0
BENASSI,8.0,6.0,0.0,6.5,6.5,10.0,9.0,6.0,5.0,10.0,10.0,5.5,6.0,5.0,6.0,5.5,6.0,6.5,10.0,4.5,6.0,6.0,7.0,4.5,4.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.5,0.0,0.0,0.0
